"variable","importance","ID","K.sce","I.sce","N.sce"
"Cll",0.00422683076734946,23,0.5,3,2
"Cnl",0.00775367739497941,23,0.5,3,2
"Cal",0.0040268707266945,23,0.5,3,2
"Cln",0.00477317390909811,23,0.5,3,2
"Cnn",0.00560007203706145,23,0.5,3,2
"Can",0.00404835572865839,23,0.5,3,2
"Cla",0.0045180616324438,23,0.5,3,2
"Cna",0.00615569440536344,23,0.5,3,2
"Caa",0.00273114513474599,23,0.5,3,2
"Cs",0.117968316098258,23,0.5,3,2
"Nlh",0.00375495652192212,23,0.5,3,2
"Nnh",0.00657309005137521,23,0.5,3,2
"Nah",0.00282985650525326,23,0.5,3,2
"Dl",0.00611372564981163,23,0.5,3,2
"Dn",0.00528667708556893,23,0.5,3,2
"Da",0.00908133332202958,23,0.5,3,2
"Hcn",0.158018550843803,23,0.5,3,2
"Hcs",0.044334018155609,23,0.5,3,2
"I",0.00864886288669713,23,0.5,3,2
"theta",0.00692685587028481,23,0.5,3,2
"Pl",0.0091923205167068,23,0.5,3,2
"Pn",0.00982645169816951,23,0.5,3,2
"Pa",0.00803789109399372,23,0.5,3,2
"Ql",0.0701709625781671,23,0.5,3,2
"Qn",0.00620785554985691,23,0.5,3,2
"Qa",0.00735278711153462,23,0.5,3,2
"Ra",0.0462932011294047,23,0.5,3,2
"E",0.01817658714018,24,0.5,3,2
"Sl",0.0171775438079666,24,0.5,3,2
"Sn",0.0271001195530734,24,0.5,3,2
"Sa",0.0139466030394322,24,0.5,3,2
"Cll",0.0048954046212932,24,0.5,3,2
"Cnl",0.0076015817193421,24,0.5,3,2
"Cal",0.00545708747253571,24,0.5,3,2
"Cln",0.00880328771467348,24,0.5,3,2
"Cnn",0.00608538375151627,24,0.5,3,2
"Can",0.00448634390449608,24,0.5,3,2
"Cla",0.00545558468037061,24,0.5,3,2
"Cna",0.00591542167630685,24,0.5,3,2
"Caa",0.00381007852623242,24,0.5,3,2
"Cs",0.124033411271767,24,0.5,3,2
"Nlh",0.0043925340112092,24,0.5,3,2
"Nnh",0.00623185582094343,24,0.5,3,2
"Nah",0.00418176138841788,24,0.5,3,2
"Dl",0.0128484561701128,24,0.5,3,2
"Dn",0.00939472972974393,24,0.5,3,2
"Da",0.0115144657385203,24,0.5,3,2
"Hcn",0.14349964494992,24,0.5,3,2
"Hcs",0.0677315622774407,24,0.5,3,2
"I",0.00660395751401938,24,0.5,3,2
"theta",0.00878065760897871,24,0.5,3,2
"Pl",0.00792070022625065,24,0.5,3,2
"Pn",0.00604747945737427,24,0.5,3,2
"Pa",0.00775069818417762,24,0.5,3,2
"Ql",0.0643886026306781,24,0.5,3,2
"Qn",0.00936587078333507,24,0.5,3,2
"Qa",0.00866824604469686,24,0.5,3,2
"Ra",0.0384067612643861,24,0.5,3,2
"E",0.0188651104742274,25,0.5,3,2
"Sl",0.0125419435603663,25,0.5,3,2
"Sn",0.0151918419240532,25,0.5,3,2
"Sa",0.0208727778570326,25,0.5,3,2
"Cll",0.00482848863830344,25,0.5,3,2
"Cnl",0.00769330014255356,25,0.5,3,2
"Cal",0.00517459620564859,25,0.5,3,2
"Cln",0.0052870456009783,25,0.5,3,2
"Cnn",0.00558460772657495,25,0.5,3,2
"Can",0.00715426187261343,25,0.5,3,2
"Cla",0.00625873438061945,25,0.5,3,2
"Cna",0.00953481008101494,25,0.5,3,2
"Caa",0.004416974585828,25,0.5,3,2
"Cs",0.0965530166760616,25,0.5,3,2
"Nlh",0.00445219781072573,25,0.5,3,2
"Nnh",0.00723675786426515,25,0.5,3,2
"Nah",0.00394433031181534,25,0.5,3,2
"Dl",0.00583845198303713,25,0.5,3,2
"Dn",0.00710843666037466,25,0.5,3,2
"Da",0.00932007040105762,25,0.5,3,2
"Hcn",0.152876288913737,25,0.5,3,2
"Hcs",0.077371324348889,25,0.5,3,2
"I",0.0106837578388669,25,0.5,3,2
"theta",0.00795938422625274,25,0.5,3,2
"Pl",0.008006576316772,25,0.5,3,2
"Pn",0.0075710484953273,25,0.5,3,2
"Pa",0.00591858891632011,25,0.5,3,2
"Ql",0.0872205280401195,25,0.5,3,2
"Qn",0.00795730859419606,25,0.5,3,2
"Qa",0.00681048997569687,25,0.5,3,2
"Ra",0.0315117096467473,25,0.5,3,2
"E",0.0127371850817589,26,0.5,3,2
"Sl",0.0174548737261309,26,0.5,3,2
"Sn",0.0237246590920067,26,0.5,3,2
"Sa",0.0147420503418042,26,0.5,3,2
"Cll",0.00548407861238046,26,0.5,3,2
"Cnl",0.00604630695634317,26,0.5,3,2
"Cal",0.00908636052218977,26,0.5,3,2
"Cln",0.00688029777958173,26,0.5,3,2
"Cnn",0.00345687576730935,26,0.5,3,2
"Can",0.0079141406102837,26,0.5,3,2
"Cla",0.00801481994115792,26,0.5,3,2
"Cna",0.00469100330864645,26,0.5,3,2
"Caa",0.00631447405962277,26,0.5,3,2
"Cs",0.11511454516541,26,0.5,3,2
"Nlh",0.0045229328102709,26,0.5,3,2
"Nnh",0.0044838258484448,26,0.5,3,2
"Nah",0.0058326707065081,26,0.5,3,2
"Dl",0.00700648808957301,26,0.5,3,2
"Dn",0.00740610371661789,26,0.5,3,2
"Da",0.00944676764640688,26,0.5,3,2
"Hcn",0.157637460656132,26,0.5,3,2
"Hcs",0.0758449530585442,26,0.5,3,2
"I",0.00737654918586929,26,0.5,3,2
"theta",0.0103988768297368,26,0.5,3,2
"Pl",0.0079312244191933,26,0.5,3,2
"Pn",0.00703780638820542,26,0.5,3,2
"Pa",0.00828841591061617,26,0.5,3,2
"Ql",0.0604882868875002,26,0.5,3,2
"Qn",0.00684423642782293,26,0.5,3,2
"Qa",0.00869348478974331,26,0.5,3,2
"Ra",0.0400745503133108,26,0.5,3,2
"E",0.0197167574590796,27,0.5,3,2
"Sl",0.00944704161536698,27,0.5,3,2
"Sn",0.0166668818727103,27,0.5,3,2
"Sa",0.0109356566990448,27,0.5,3,2
"Cll",0.00398690092198414,27,0.5,3,2
"Cnl",0.00610201488460614,27,0.5,3,2
"Cal",0.0058489929110572,27,0.5,3,2
"Cln",0.0064101358927013,27,0.5,3,2
"Cnn",0.00507183018650927,27,0.5,3,2
"Can",0.00624705518899818,27,0.5,3,2
"Cla",0.00347225626872472,27,0.5,3,2
"Cna",0.0061618145207913,27,0.5,3,2
"Caa",0.00521655758916987,27,0.5,3,2
"Cs",0.102875063415525,27,0.5,3,2
"Nlh",0.00361846156482863,27,0.5,3,2
"Nnh",0.0049898052988501,27,0.5,3,2
"Nah",0.00522588664447461,27,0.5,3,2
"Dl",0.00690163367437985,27,0.5,3,2
"Dn",0.006096557702261,27,0.5,3,2
"Da",0.00759630748289038,27,0.5,3,2
"Hcn",0.174950892050523,27,0.5,3,2
"Hcs",0.0559353010973616,27,0.5,3,2
"I",0.00701209810502749,27,0.5,3,2
"theta",0.0120509399999716,27,0.5,3,2
"Pl",0.00724003681637855,27,0.5,3,2
"Pn",0.00760089326604574,27,0.5,3,2
"Pa",0.0115663848617759,27,0.5,3,2
"Ql",0.0669082455277685,27,0.5,3,2
"Qn",0.00798098422859844,27,0.5,3,2
"Qa",0.0122586553845266,27,0.5,3,2
"Ra",0.0410617263972432,27,0.5,3,2
"E",0.0209899497194678,28,0.5,3,2
"Sl",0.0162617410453231,28,0.5,3,2
"Sn",0.0149630141622846,28,0.5,3,2
"Sa",0.00836896147553399,28,0.5,3,2
"Cll",0.00393498848758133,28,0.5,3,2
"Cnl",0.0107168212156929,28,0.5,3,2
"Cal",0.00454981378084659,28,0.5,3,2
"Cln",0.0043242579427908,28,0.5,3,2
"Cnn",0.00582576731889445,28,0.5,3,2
"Can",0.00545514383946036,28,0.5,3,2
"Cla",0.00507988833603333,28,0.5,3,2
"Cna",0.0101056150858543,28,0.5,3,2
"Caa",0.003640519173685,28,0.5,3,2
"Cs",0.12003926892682,28,0.5,3,2
"Nlh",0.00351658815639628,28,0.5,3,2
"Nnh",0.00539394847798569,28,0.5,3,2
"Nah",0.00310776219969445,28,0.5,3,2
"Dl",0.00731925323429826,28,0.5,3,2
"Dn",0.00710773078578605,28,0.5,3,2
"Da",0.0073396505213769,28,0.5,3,2
"Hcn",0.162250639305264,28,0.5,3,2
"Hcs",0.0681869767685395,28,0.5,3,2
"I",0.00639419262568127,28,0.5,3,2
"theta",0.00874691549234232,28,0.5,3,2
"Pl",0.00819378386846979,28,0.5,3,2
"Pn",0.00791178998480161,28,0.5,3,2
"Pa",0.00840642850876281,28,0.5,3,2
"Ql",0.089801225168645,28,0.5,3,2
"Qn",0.00934623456769869,28,0.5,3,2
"Qa",0.00711945596636955,28,0.5,3,2
"Ra",0.028086222814155,28,0.5,3,2
"E",0.0167599368006374,29,0.5,3,2
"Sl",0.00911338472687982,29,0.5,3,2
"Sn",0.0154449159738399,29,0.5,3,2
"Sa",0.0105910125750872,29,0.5,3,2
"Cll",0.00438893696650506,29,0.5,3,2
"Cnl",0.00577091426850906,29,0.5,3,2
"Cal",0.00466469283971248,29,0.5,3,2
"Cln",0.00518595786105652,29,0.5,3,2
"Cnn",0.0035517729570016,29,0.5,3,2
"Can",0.00625477504765922,29,0.5,3,2
"Cla",0.00379051032285998,29,0.5,3,2
"Cna",0.00500841597331029,29,0.5,3,2
"Caa",0.00382986965125914,29,0.5,3,2
"Cs",0.120815026913385,29,0.5,3,2
"Nlh",0.00409848324632089,29,0.5,3,2
"Nnh",0.00426090074558344,29,0.5,3,2
"Nah",0.00383369043535753,29,0.5,3,2
"Dl",0.007118834949151,29,0.5,3,2
"Dn",0.00752475452061176,29,0.5,3,2
"Da",0.00756475515266917,29,0.5,3,2
"Hcn",0.157889773095556,29,0.5,3,2
"Hcs",0.0709159183210027,29,0.5,3,2
"I",0.00665653799541647,29,0.5,3,2
"theta",0.0135602200592889,29,0.5,3,2
"Pl",0.00801912898461767,29,0.5,3,2
"Pn",0.0129751932637884,29,0.5,3,2
"Pa",0.0132022911816027,29,0.5,3,2
"Ql",0.0723028585630557,29,0.5,3,2
"Qn",0.00722707991877901,29,0.5,3,2
"Qa",0.0084519715998396,29,0.5,3,2
"Ra",0.0427033209086651,29,0.5,3,2
"E",0.0194778524866837,30,0.5,3,2
"Sl",0.010120336163845,30,0.5,3,2
"Sn",0.0148696617838259,30,0.5,3,2
"Sa",0.0134440262829356,30,0.5,3,2
"Cll",0.004710137635587,30,0.5,3,2
"Cnl",0.0053797447441616,30,0.5,3,2
"Cal",0.00503378589071112,30,0.5,3,2
"Cln",0.00628769654281246,30,0.5,3,2
"Cnn",0.0032203702030666,30,0.5,3,2
"Can",0.0040601545864848,30,0.5,3,2
"Cla",0.00520442381949156,30,0.5,3,2
"Cna",0.0032950073137192,30,0.5,3,2
"Caa",0.00365517611842819,30,0.5,3,2
"Cs",0.0850786087762695,30,0.5,3,2
"Nlh",0.00434525469744877,30,0.5,3,2
"Nnh",0.00324224110357818,30,0.5,3,2
"Nah",0.00367201357350971,30,0.5,3,2
"Dl",0.00701601784838323,30,0.5,3,2
"Dn",0.00723733166950056,30,0.5,3,2
"Da",0.00619417184729368,30,0.5,3,2
"Hcn",0.178673780270106,30,0.5,3,2
"Hcs",0.0667773722150665,30,0.5,3,2
"I",0.00753761143786476,30,0.5,3,2
"theta",0.00936028214899085,30,0.5,3,2
"Pl",0.00664974645198784,30,0.5,3,2
"Pn",0.00695603006669507,30,0.5,3,2
"Pa",0.00730626007729324,30,0.5,3,2
"Ql",0.0606887113891629,30,0.5,3,2
"Qn",0.00932748541718372,30,0.5,3,2
"Qa",0.00702332563475074,30,0.5,3,2
"Ra",0.0342094973644304,30,0.5,3,2
"E",0.0123320821550209,31,0.5,3,2
"Sl",0.0254353328205813,31,0.5,3,2
"Sn",0.0216699919810338,31,0.5,3,2
"Sa",0.0104869667349553,31,0.5,3,2
"Cll",0.00639569907533014,31,0.5,3,2
"Cnl",0.00601453344732245,31,0.5,3,2
"Cal",0.00515579602461358,31,0.5,3,2
"Cln",0.00661606651056379,31,0.5,3,2
"Cnn",0.00552763104557286,31,0.5,3,2
"Can",0.00677898930156319,31,0.5,3,2
"Cla",0.007279808936498,31,0.5,3,2
"Cna",0.00691575544897616,31,0.5,3,2
"Caa",0.00448808523799119,31,0.5,3,2
"Cs",0.110934622049982,31,0.5,3,2
"Nlh",0.00546656108406608,31,0.5,3,2
"Nnh",0.00637920042690546,31,0.5,3,2
"Nah",0.00383028953976989,31,0.5,3,2
"Dl",0.00728726107270784,31,0.5,3,2
"Dn",0.00759902899640962,31,0.5,3,2
"Da",0.0107452695984709,31,0.5,3,2
"Hcn",0.153682829017524,31,0.5,3,2
"Hcs",0.0634566013234497,31,0.5,3,2
"I",0.0122350902824146,31,0.5,3,2
"theta",0.00901898647134668,31,0.5,3,2
"Pl",0.00890231577966664,31,0.5,3,2
"Pn",0.0074692239180381,31,0.5,3,2
"Pa",0.0113019746236278,31,0.5,3,2
"Ql",0.0654078749102109,31,0.5,3,2
"Qn",0.00701202630456162,31,0.5,3,2
"Qa",0.00935807536212694,31,0.5,3,2
"Ra",0.0487225672213744,31,0.5,3,2
"E",0.0313416715838309,32,0.5,3,2
"Sl",0.0143392337990804,32,0.5,3,2
"Sn",0.0099793550172954,32,0.5,3,2
"Sa",0.00876597200808456,32,0.5,3,2
"Cll",0.0043636246769123,32,0.5,3,2
"Cnl",0.00694960579256407,32,0.5,3,2
"Cal",0.00665983185406537,32,0.5,3,2
"Cln",0.0062445231845731,32,0.5,3,2
"Cnn",0.00525190408232164,32,0.5,3,2
"Can",0.00467109757965961,32,0.5,3,2
"Cla",0.00512389713201935,32,0.5,3,2
"Cna",0.00538803470624155,32,0.5,3,2
"Caa",0.00353801699551413,32,0.5,3,2
"Cs",0.11333447448474,32,0.5,3,2
"Nlh",0.00410849247704473,32,0.5,3,2
"Nnh",0.00469859511830475,32,0.5,3,2
"Nah",0.00395249186925815,32,0.5,3,2
"Dl",0.00651455674665968,32,0.5,3,2
"Dn",0.00572107324469922,32,0.5,3,2
"Da",0.00720572448630441,32,0.5,3,2
"Hcn",0.158037444358159,32,0.5,3,2
"Hcs",0.0694882817717382,32,0.5,3,2
"I",0.00935598275403973,32,0.5,3,2
"theta",0.0122258449333618,32,0.5,3,2
"Pl",0.0117212575111296,32,0.5,3,2
"Pn",0.00757236761803467,32,0.5,3,2
"Pa",0.00977876742309888,32,0.5,3,2
"Ql",0.0856003466423419,32,0.5,3,2
"Qn",0.00845496080024759,32,0.5,3,2
"Qa",0.00639930947557921,32,0.5,3,2
"Ra",0.0159921033029585,32,0.5,3,2
"E",0.0103257058521519,33,0.5,3,2
"Sl",0.016405284866475,33,0.5,3,2
"Sn",0.0196202940456986,33,0.5,3,2
"Sa",0.017596308641627,33,0.5,3,2
"Cll",0.00595086610012952,33,0.5,3,2
"Cnl",0.00736721740145459,33,0.5,3,2
"Cal",0.00640754008056018,33,0.5,3,2
"Cln",0.00811402433390035,33,0.5,3,2
"Cnn",0.00517231021718942,33,0.5,3,2
"Can",0.00461348115513202,33,0.5,3,2
"Cla",0.00682999570533915,33,0.5,3,2
"Cna",0.00534003197621054,33,0.5,3,2
"Caa",0.00456993779796198,33,0.5,3,2
"Cs",0.107691855851213,33,0.5,3,2
"Nlh",0.00493075658766439,33,0.5,3,2
"Nnh",0.0041913329469211,33,0.5,3,2
"Nah",0.00407081166117136,33,0.5,3,2
"Dl",0.00745606142971337,33,0.5,3,2
"Dn",0.0073928671230727,33,0.5,3,2
"Da",0.00939621664996942,33,0.5,3,2
"Hcn",0.172176311550446,33,0.5,3,2
"Hcs",0.0815871775109328,33,0.5,3,2
"I",0.0080867908521374,33,0.5,3,2
"theta",0.00854747785511898,33,0.5,3,2
"Pl",0.00851296527898565,33,0.5,3,2
"Pn",0.00677859303162755,33,0.5,3,2
"Pa",0.0111504714227096,33,0.5,3,2
"Ql",0.0610666494157474,33,0.5,3,2
"Qn",0.00722662164475569,33,0.5,3,2
"Qa",0.00823611472942002,33,0.5,3,2
"Ra",0.0370056523732486,33,0.5,3,2
"E",0.0184091435945474,34,0.5,3,2
"Sl",0.0144999613019542,34,0.5,3,2
"Sn",0.0105755760630891,34,0.5,3,2
"Sa",0.0154618517532289,34,0.5,3,2
"Cll",0.00432941694773026,34,0.5,3,2
"Cnl",0.00730013561237367,34,0.5,3,2
"Cal",0.00467235580149358,34,0.5,3,2
"Cln",0.00486352475873468,34,0.5,3,2
"Cnn",0.00381811218858872,34,0.5,3,2
"Can",0.00358760081542235,34,0.5,3,2
"Cla",0.00484209016161802,34,0.5,3,2
"Cna",0.00540365525156496,34,0.5,3,2
"Caa",0.00396045328503637,34,0.5,3,2
"Cs",0.13272007890181,34,0.5,3,2
"Nlh",0.00345640188146598,34,0.5,3,2
"Nnh",0.00408688807458788,34,0.5,3,2
"Nah",0.00365605700396874,34,0.5,3,2
"Dl",0.00962236210157167,34,0.5,3,2
"Dn",0.00829777605708516,34,0.5,3,2
"Da",0.00687927216005477,34,0.5,3,2
"Hcn",0.174524910106167,34,0.5,3,2
"Hcs",0.0575445580918371,34,0.5,3,2
"I",0.00892140811589421,34,0.5,3,2
"theta",0.00912767945657246,34,0.5,3,2
"Pl",0.00814948098557443,34,0.5,3,2
"Pn",0.00894373342415793,34,0.5,3,2
"Pa",0.0104932329553134,34,0.5,3,2
"Ql",0.0564738617531716,34,0.5,3,2
"Qn",0.00587749470166938,34,0.5,3,2
"Qa",0.00728363982954123,34,0.5,3,2
"Ra",0.0235756237088716,34,0.5,3,2
"E",0.0131247329541389,35,0.5,3,2
"Sl",0.00994015271874323,35,0.5,3,2
"Sn",0.0181600460348273,35,0.5,3,2
"Sa",0.00894584182723188,35,0.5,3,2
"Cll",0.00494851964157139,35,0.5,3,2
"Cnl",0.0070087494268324,35,0.5,3,2
"Cal",0.00643734591208856,35,0.5,3,2
"Cln",0.00592520166741284,35,0.5,3,2
"Cnn",0.00539525638194688,35,0.5,3,2
"Can",0.00601152524122976,35,0.5,3,2
"Cla",0.00441583131318068,35,0.5,3,2
"Cna",0.00593625448601537,35,0.5,3,2
"Caa",0.00465921998633135,35,0.5,3,2
"Cs",0.121562419175629,35,0.5,3,2
"Nlh",0.00488608549176553,35,0.5,3,2
"Nnh",0.00626996748645898,35,0.5,3,2
"Nah",0.00423469655482028,35,0.5,3,2
"Dl",0.00604922510027758,35,0.5,3,2
"Dn",0.00775417454803364,35,0.5,3,2
"Da",0.00854257719298538,35,0.5,3,2
"Hcn",0.167594295864016,35,0.5,3,2
"Hcs",0.0520337422565734,35,0.5,3,2
"I",0.00684433511345547,35,0.5,3,2
"theta",0.0069228154911338,35,0.5,3,2
"Pl",0.00908607171555071,35,0.5,3,2
"Pn",0.00582385113140026,35,0.5,3,2
"Pa",0.012963357946482,35,0.5,3,2
"Ql",0.066221706166423,35,0.5,3,2
"Qn",0.00686348227176697,35,0.5,3,2
"Qa",0.0177630673174424,35,0.5,3,2
"Ra",0.0466598098989887,35,0.5,3,2
"E",0.0220775147216068,36,0.5,3,2
"Sl",0.0135679328575783,36,0.5,3,2
"Sn",0.0201880116123461,36,0.5,3,2
"Sa",0.0101688613290006,36,0.5,3,2
"Cll",0.0040944727890144,36,0.5,3,2
"Cnl",0.00479271409088028,36,0.5,3,2
"Cal",0.00465002048163596,36,0.5,3,2
"Cln",0.00530177987579818,36,0.5,3,2
"Cnn",0.0042419330111384,36,0.5,3,2
"Can",0.00768523764042512,36,0.5,3,2
"Cla",0.00434445401893752,36,0.5,3,2
"Cna",0.0043670403422935,36,0.5,3,2
"Caa",0.00407077957345953,36,0.5,3,2
"Cs",0.115914432980184,36,0.5,3,2
"Nlh",0.00409647228837505,36,0.5,3,2
"Nnh",0.00381479421190881,36,0.5,3,2
"Nah",0.00436515031755641,36,0.5,3,2
"Dl",0.00695318248429845,36,0.5,3,2
"Dn",0.00576836060987381,36,0.5,3,2
"Da",0.00660463029266586,36,0.5,3,2
"Hcn",0.164605223923317,36,0.5,3,2
"Hcs",0.0484326646421127,36,0.5,3,2
"I",0.00721638188160463,36,0.5,3,2
"theta",0.00755279141809992,36,0.5,3,2
"Pl",0.00573759220003943,36,0.5,3,2
"Pn",0.00726441644068724,36,0.5,3,2
"Pa",0.0114951333460131,36,0.5,3,2
"Ql",0.0765639137131847,36,0.5,3,2
"Qn",0.00820101895187117,36,0.5,3,2
"Qa",0.0089386916252628,36,0.5,3,2
"Ra",0.0466162825845972,36,0.5,3,2
"E",0.0150277662372957,37,0.5,3,2
"Sl",0.013543815239588,37,0.5,3,2
"Sn",0.0144747100634334,37,0.5,3,2
"Sa",0.00982772536894599,37,0.5,3,2
"Cll",0.00361290208573933,37,0.5,3,2
"Cnl",0.00852016248211739,37,0.5,3,2
"Cal",0.00549589356166601,37,0.5,3,2
"Cln",0.00539655122839196,37,0.5,3,2
"Cnn",0.00555199438893932,37,0.5,3,2
"Can",0.00475280076965582,37,0.5,3,2
"Cla",0.00438958129080394,37,0.5,3,2
"Cna",0.00497123139858812,37,0.5,3,2
"Caa",0.00426902328482072,37,0.5,3,2
"Cs",0.137647426850323,37,0.5,3,2
"Nlh",0.00390101250443093,37,0.5,3,2
"Nnh",0.00508729173340665,37,0.5,3,2
"Nah",0.00333185107522935,37,0.5,3,2
"Dl",0.00797909826333495,37,0.5,3,2
"Dn",0.00814770067899225,37,0.5,3,2
"Da",0.0091181915879092,37,0.5,3,2
"Hcn",0.153350854509448,37,0.5,3,2
"Hcs",0.0492007607898063,37,0.5,3,2
"I",0.0107519151784122,37,0.5,3,2
"theta",0.0144642627533642,37,0.5,3,2
"Pl",0.0139293736713474,37,0.5,3,2
"Pn",0.0136186990547351,37,0.5,3,2
"Pa",0.0146434325242357,37,0.5,3,2
"Ql",0.0776219600386568,37,0.5,3,2
"Qn",0.00895893825258576,37,0.5,3,2
"Qa",0.00975078733034838,37,0.5,3,2
"Ra",0.0283546060774906,37,0.5,3,2
"E",0.0180155027655984,38,0.5,3,2
"Sl",0.00863914957228125,38,0.5,3,2
"Sn",0.0168395881758064,38,0.5,3,2
"Sa",0.00916591413333582,38,0.5,3,2
"Cll",0.00481763845339272,38,0.5,3,2
"Cnl",0.0100132524417372,38,0.5,3,2
"Cal",0.00555626408974895,38,0.5,3,2
"Cln",0.00689848131538989,38,0.5,3,2
"Cnn",0.00445372026766299,38,0.5,3,2
"Can",0.00541409609461042,38,0.5,3,2
"Cla",0.00456583552376585,38,0.5,3,2
"Cna",0.00598917152095659,38,0.5,3,2
"Caa",0.0031026333128907,38,0.5,3,2
"Cs",0.0991175561297676,38,0.5,3,2
"Nlh",0.0040876177926909,38,0.5,3,2
"Nnh",0.00465891792105715,38,0.5,3,2
"Nah",0.00509944216821055,38,0.5,3,2
"Dl",0.00519496037397936,38,0.5,3,2
"Dn",0.00541174178100851,38,0.5,3,2
"Da",0.00775706145612546,38,0.5,3,2
"Hcn",0.162146823638509,38,0.5,3,2
"Hcs",0.073376073157405,38,0.5,3,2
"I",0.00797161246130456,38,0.5,3,2
"theta",0.00948077745560271,38,0.5,3,2
"Pl",0.00676720776523008,38,0.5,3,2
"Pn",0.00641754597227307,38,0.5,3,2
"Pa",0.011077108816743,38,0.5,3,2
"Ql",0.0856632144540015,38,0.5,3,2
"Qn",0.014444838913605,38,0.5,3,2
"Qa",0.00518400268911647,38,0.5,3,2
"Ra",0.0275254070231519,38,0.5,3,2
"E",0.0162789518088905,39,0.5,3,2
"Sl",0.0159980401945737,39,0.5,3,2
"Sn",0.0106197806318821,39,0.5,3,2
"Sa",0.00929142821573881,39,0.5,3,2
"Cll",0.00404336626792537,39,0.5,3,2
"Cnl",0.00438059257484844,39,0.5,3,2
"Cal",0.00638518456619936,39,0.5,3,2
"Cln",0.0063348315951907,39,0.5,3,2
"Cnn",0.0039746378924241,39,0.5,3,2
"Can",0.00451734868672615,39,0.5,3,2
"Cla",0.00485706606071971,39,0.5,3,2
"Cna",0.00496089893339017,39,0.5,3,2
"Caa",0.00400672385429245,39,0.5,3,2
"Cs",0.124450303621303,39,0.5,3,2
"Nlh",0.00471170011296404,39,0.5,3,2
"Nnh",0.00413342041685548,39,0.5,3,2
"Nah",0.00375384959024413,39,0.5,3,2
"Dl",0.00814598040005743,39,0.5,3,2
"Dn",0.00867270013002044,39,0.5,3,2
"Da",0.00857065319158389,39,0.5,3,2
"Hcn",0.167384253910962,39,0.5,3,2
"Hcs",0.0692809252881727,39,0.5,3,2
"I",0.00697256876292195,39,0.5,3,2
"theta",0.0133532698804957,39,0.5,3,2
"Pl",0.00657300882712472,39,0.5,3,2
"Pn",0.00768563283347907,39,0.5,3,2
"Pa",0.0124206999504191,39,0.5,3,2
"Ql",0.059068440390705,39,0.5,3,2
"Qn",0.00683761267735963,39,0.5,3,2
"Qa",0.00857970994280672,39,0.5,3,2
"Ra",0.0313090067312575,39,0.5,3,2
"E",0.0214340734283257,40,0.5,3,2
"Sl",0.0104357092870964,40,0.5,3,2
"Sn",0.0142546109479289,40,0.5,3,2
"Sa",0.0189951166149905,40,0.5,3,2
"Cll",0.00564207006793823,40,0.5,3,2
"Cnl",0.00645423342214938,40,0.5,3,2
"Cal",0.00734590547296421,40,0.5,3,2
"Cln",0.00496422627631051,40,0.5,3,2
"Cnn",0.00467443498704209,40,0.5,3,2
"Can",0.00637359958450835,40,0.5,3,2
"Cla",0.00561602421219849,40,0.5,3,2
"Cna",0.0053256790914318,40,0.5,3,2
"Caa",0.00480053177629531,40,0.5,3,2
"Cs",0.102912915063489,40,0.5,3,2
"Nlh",0.00535821557375255,40,0.5,3,2
"Nnh",0.0047011097037079,40,0.5,3,2
"Nah",0.00493282123625459,40,0.5,3,2
"Dl",0.00647315837917784,40,0.5,3,2
"Dn",0.00650416575476977,40,0.5,3,2
"Da",0.00903451673371174,40,0.5,3,2
"Hcn",0.161141836302357,40,0.5,3,2
"Hcs",0.0687901750162942,40,0.5,3,2
"I",0.00793199701570573,40,0.5,3,2
"theta",0.0057287418515217,40,0.5,3,2
"Pl",0.0100728217784927,40,0.5,3,2
"Pn",0.00772140914047606,40,0.5,3,2
"Pa",0.00768324215096017,40,0.5,3,2
"Ql",0.0633730415678809,40,0.5,3,2
"Qn",0.00833089915031724,40,0.5,3,2
"Qa",0.0079393403301773,40,0.5,3,2
"Ra",0.033565226831415,40,0.5,3,2
"E",0.0211888222643502,41,0.5,3,2
"Sl",0.0144934665079412,41,0.5,3,2
"Sn",0.0135525507431686,41,0.5,3,2
"Sa",0.0107798466502448,41,0.5,3,2
"Cll",0.00465296000713596,41,0.5,3,2
"Cnl",0.00417689706429889,41,0.5,3,2
"Cal",0.00647062250041634,41,0.5,3,2
"Cln",0.0048847466232383,41,0.5,3,2
"Cnn",0.00434509834272247,41,0.5,3,2
"Can",0.00635364785120378,41,0.5,3,2
"Cla",0.00582631767583871,41,0.5,3,2
"Cna",0.00474339285131292,41,0.5,3,2
"Caa",0.00471927809158262,41,0.5,3,2
"Cs",0.106199608825716,41,0.5,3,2
"Nlh",0.00491514032845452,41,0.5,3,2
"Nnh",0.00384823870831734,41,0.5,3,2
"Nah",0.00400064335768726,41,0.5,3,2
"Dl",0.00776055845525958,41,0.5,3,2
"Dn",0.00595891252158209,41,0.5,3,2
"Da",0.00886994071047263,41,0.5,3,2
"Hcn",0.145925687716281,41,0.5,3,2
"Hcs",0.0716305561279906,41,0.5,3,2
"I",0.0083546714827515,41,0.5,3,2
"theta",0.00729886228598603,41,0.5,3,2
"Pl",0.00849815088529842,41,0.5,3,2
"Pn",0.00674055799454667,41,0.5,3,2
"Pa",0.0197967135911401,41,0.5,3,2
"Ql",0.0801248363843195,41,0.5,3,2
"Qn",0.00782155221587732,41,0.5,3,2
"Qa",0.0119932066595771,41,0.5,3,2
"Ra",0.0242149365837809,41,0.5,3,2
