"variable","importance","ID","K.sce","I.sce","N.sce"
"Qn",0.00621456686323204,82,0.5,1,2
"Qa",0.00495408171984913,82,0.5,1,2
"Ra",0.356721240862283,82,0.5,1,2
"E",0.16370083373836,83,0.5,1,2
"Sl",0.133829990681048,83,0.5,1,2
"Sn",0.0503345331746619,83,0.5,1,2
"Sa",0.02582152155185,83,0.5,1,2
"Cll",0.00258666970158383,83,0.5,1,2
"Cnl",0.00316777766702827,83,0.5,1,2
"Cal",0.00517435895722633,83,0.5,1,2
"Cln",0.00269464802138754,83,0.5,1,2
"Cnn",0.00210707580543531,83,0.5,1,2
"Can",0.00359730070764386,83,0.5,1,2
"Cla",0.00363633134007907,83,0.5,1,2
"Cna",0.00202077006063361,83,0.5,1,2
"Caa",0.00424937694461525,83,0.5,1,2
"Cs",0.0552743817959661,83,0.5,1,2
"Nlh",0.00272672141999314,83,0.5,1,2
"Nnh",0.00208362239450506,83,0.5,1,2
"Nah",0.00513016274577479,83,0.5,1,2
"Dl",0.00404210275602457,83,0.5,1,2
"Dn",0.00554282478467996,83,0.5,1,2
"Da",0.00401553231820515,83,0.5,1,2
"Hcn",0.0666180247667548,83,0.5,1,2
"Hcs",0.00683075447210518,83,0.5,1,2
"I",0.00481286679896517,83,0.5,1,2
"theta",0.00560283863623111,83,0.5,1,2
"Pl",0.00395758393140112,83,0.5,1,2
"Pn",0.00372322706382675,83,0.5,1,2
"Pa",0.00520060962106025,83,0.5,1,2
"Ql",0.00541486214563607,83,0.5,1,2
"Qn",0.00591392277018518,83,0.5,1,2
"Qa",0.00584008819679946,83,0.5,1,2
"Ra",0.332015038501551,83,0.5,1,2
"E",0.211613290607058,84,0.5,1,2
"Sl",0.149198593464445,84,0.5,1,2
"Sn",0.029828153376309,84,0.5,1,2
"Sa",0.0955731807133117,84,0.5,1,2
"Cll",0.00344447686535771,84,0.5,1,2
"Cnl",0.00534959736019071,84,0.5,1,2
"Cal",0.00703891617284557,84,0.5,1,2
"Cln",0.00321574870801976,84,0.5,1,2
"Cnn",0.00377963312886385,84,0.5,1,2
"Can",0.00678363748878679,84,0.5,1,2
"Cla",0.00322836320698042,84,0.5,1,2
"Cna",0.00526614016908847,84,0.5,1,2
"Caa",0.0052857430847578,84,0.5,1,2
"Cs",0.0519264963924698,84,0.5,1,2
"Nlh",0.0017758678079988,84,0.5,1,2
"Nnh",0.00340956710845572,84,0.5,1,2
"Nah",0.00677284187560374,84,0.5,1,2
"Dl",0.00541255862793625,84,0.5,1,2
"Dn",0.0114515422422529,84,0.5,1,2
"Da",0.00840084917023597,84,0.5,1,2
"Hcn",0.0324891380800592,84,0.5,1,2
"Hcs",0.00849625420326776,84,0.5,1,2
"I",0.00573687795500494,84,0.5,1,2
"theta",0.0126086436052927,84,0.5,1,2
"Pl",0.0060101106096825,84,0.5,1,2
"Pn",0.00650413716933459,84,0.5,1,2
"Pa",0.00901075951473857,84,0.5,1,2
"Ql",0.0126934447063547,84,0.5,1,2
"Qn",0.00521634884598259,84,0.5,1,2
"Qa",0.00539124327124034,84,0.5,1,2
"Ra",0.357718261196109,84,0.5,1,2
"E",0.157804671086386,85,0.5,1,2
"Sl",0.175584146949409,85,0.5,1,2
"Sn",0.0391022458942302,85,0.5,1,2
"Sa",0.0354889661295365,85,0.5,1,2
"Cll",0.00396918162881141,85,0.5,1,2
"Cnl",0.00479495694789578,85,0.5,1,2
"Cal",0.00645711744841182,85,0.5,1,2
"Cln",0.00438567754674996,85,0.5,1,2
"Cnn",0.00361744265712707,85,0.5,1,2
"Can",0.004351916779096,85,0.5,1,2
"Cla",0.00425162854519762,85,0.5,1,2
"Cna",0.00315900352927089,85,0.5,1,2
"Caa",0.00459102569231811,85,0.5,1,2
"Cs",0.050643546178027,85,0.5,1,2
"Nlh",0.00383071862800018,85,0.5,1,2
"Nnh",0.00389578833264059,85,0.5,1,2
"Nah",0.00410891353850335,85,0.5,1,2
"Dl",0.00409678492035764,85,0.5,1,2
"Dn",0.00938630428485065,85,0.5,1,2
"Da",0.00447502455026262,85,0.5,1,2
"Hcn",0.067410638323777,85,0.5,1,2
"Hcs",0.0112515626497011,85,0.5,1,2
"I",0.00558212824048271,85,0.5,1,2
"theta",0.00860492255147866,85,0.5,1,2
"Pl",0.00574500808425814,85,0.5,1,2
"Pn",0.00745729645811386,85,0.5,1,2
"Pa",0.00622359534750457,85,0.5,1,2
"Ql",0.00789878073746414,85,0.5,1,2
"Qn",0.00635752060140723,85,0.5,1,2
"Qa",0.00378644975847987,85,0.5,1,2
"Ra",0.368676245731108,85,0.5,1,2
"E",0.202325709419266,86,0.5,1,2
"Sl",0.151273293506128,86,0.5,1,2
"Sn",0.0460912393377851,86,0.5,1,2
"Sa",0.0407382825660105,86,0.5,1,2
"Cll",0.00274942131125119,86,0.5,1,2
"Cnl",0.00383269479506816,86,0.5,1,2
"Cal",0.0101845771010785,86,0.5,1,2
"Cln",0.00315408080905829,86,0.5,1,2
"Cnn",0.00323037653875552,86,0.5,1,2
"Can",0.0034761311290041,86,0.5,1,2
"Cla",0.0028551938458384,86,0.5,1,2
"Cna",0.00360161631281778,86,0.5,1,2
"Caa",0.00531369499971081,86,0.5,1,2
"Cs",0.0534605810072352,86,0.5,1,2
"Nlh",0.00271272916125722,86,0.5,1,2
"Nnh",0.00252509760724878,86,0.5,1,2
"Nah",0.00556819772033757,86,0.5,1,2
"Dl",0.00369280611161963,86,0.5,1,2
"Dn",0.00549788072339205,86,0.5,1,2
"Da",0.00573488657043257,86,0.5,1,2
"Hcn",0.0376998794496705,86,0.5,1,2
"Hcs",0.00853391539081232,86,0.5,1,2
"I",0.00736801872663155,86,0.5,1,2
"theta",0.00480001341639082,86,0.5,1,2
"Pl",0.00543354642008859,86,0.5,1,2
"Pn",0.00423752823918972,86,0.5,1,2
"Pa",0.00613599665563811,86,0.5,1,2
"Ql",0.00728164135465243,86,0.5,1,2
"Qn",0.0137231514952292,86,0.5,1,2
"Qa",0.0062530841647986,86,0.5,1,2
"Ra",0.361103930612615,86,0.5,1,2
"E",0.171695960520815,87,0.5,1,2
"Sl",0.171252095699234,87,0.5,1,2
"Sn",0.02764026333022,87,0.5,1,2
"Sa",0.0448306864435433,87,0.5,1,2
"Cll",0.00262981937215865,87,0.5,1,2
"Cnl",0.00343441689620498,87,0.5,1,2
"Cal",0.00553938302933279,87,0.5,1,2
"Cln",0.00235676136257885,87,0.5,1,2
"Cnn",0.00334961162906789,87,0.5,1,2
"Can",0.00533732438256759,87,0.5,1,2
"Cla",0.00308336008611905,87,0.5,1,2
"Cna",0.00300164617261139,87,0.5,1,2
"Caa",0.00472112764843741,87,0.5,1,2
"Cs",0.0443345573123201,87,0.5,1,2
"Nlh",0.00263436597132168,87,0.5,1,2
"Nnh",0.00281528365620755,87,0.5,1,2
"Nah",0.00500861003756396,87,0.5,1,2
"Dl",0.00273617176120069,87,0.5,1,2
"Dn",0.00935197376011154,87,0.5,1,2
"Da",0.00549770475968019,87,0.5,1,2
"Hcn",0.0476887135132271,87,0.5,1,2
"Hcs",0.00763899821444742,87,0.5,1,2
"I",0.00471204983750596,87,0.5,1,2
"theta",0.00496497575334503,87,0.5,1,2
"Pl",0.0044537921980472,87,0.5,1,2
"Pn",0.00536277896616154,87,0.5,1,2
"Pa",0.00938063652587219,87,0.5,1,2
"Ql",0.00772659405691723,87,0.5,1,2
"Qn",0.0044739418255474,87,0.5,1,2
"Qa",0.00343816240707221,87,0.5,1,2
"Ra",0.348589330730467,87,0.5,1,2
"E",0.186907938990622,88,0.5,1,2
"Sl",0.201243188327547,88,0.5,1,2
"Sn",0.0613337899434827,88,0.5,1,2
"Sa",0.0428744325029737,88,0.5,1,2
"Cll",0.00279203257395858,88,0.5,1,2
"Cnl",0.00599371153527445,88,0.5,1,2
"Cal",0.0103410412279203,88,0.5,1,2
"Cln",0.00301049861524345,88,0.5,1,2
"Cnn",0.00536568539280427,88,0.5,1,2
"Can",0.00665162577088325,88,0.5,1,2
"Cla",0.00311915510228902,88,0.5,1,2
"Cna",0.00276512060057855,88,0.5,1,2
"Caa",0.00608362558297282,88,0.5,1,2
"Cs",0.0416921706599288,88,0.5,1,2
"Nlh",0.003337915011071,88,0.5,1,2
"Nnh",0.00478277642247395,88,0.5,1,2
"Nah",0.00663264883333951,88,0.5,1,2
"Dl",0.00401555028520302,88,0.5,1,2
"Dn",0.00540026479341507,88,0.5,1,2
"Da",0.00499666543098488,88,0.5,1,2
"Hcn",0.0461486800968809,88,0.5,1,2
"Hcs",0.00560387180689479,88,0.5,1,2
"I",0.00519371242229727,88,0.5,1,2
"theta",0.00590440229231388,88,0.5,1,2
"Pl",0.00267107465696763,88,0.5,1,2
"Pn",0.00484801654066209,88,0.5,1,2
"Pa",0.0083058647344588,88,0.5,1,2
"Ql",0.00754807967879256,88,0.5,1,2
"Qn",0.0103743902166408,88,0.5,1,2
"Qa",0.00533669868954973,88,0.5,1,2
"Ra",0.370825267373171,88,0.5,1,2
"E",0.15855242020108,89,0.5,1,2
"Sl",0.103779187671534,89,0.5,1,2
"Sn",0.0488995153531133,89,0.5,1,2
"Sa",0.040522400340045,89,0.5,1,2
"Cll",0.00252517829793955,89,0.5,1,2
"Cnl",0.00357085096163013,89,0.5,1,2
"Cal",0.0106236782846614,89,0.5,1,2
"Cln",0.00189775895830426,89,0.5,1,2
"Cnn",0.00299326880440484,89,0.5,1,2
"Can",0.00868899303904194,89,0.5,1,2
"Cla",0.00289847202806441,89,0.5,1,2
"Cna",0.00274175928815638,89,0.5,1,2
"Caa",0.00921786709887839,89,0.5,1,2
"Cs",0.0587886503039272,89,0.5,1,2
"Nlh",0.00259362401835354,89,0.5,1,2
"Nnh",0.00277323537434047,89,0.5,1,2
"Nah",0.00969514546143124,89,0.5,1,2
"Dl",0.00555427940765353,89,0.5,1,2
"Dn",0.00478167016931095,89,0.5,1,2
"Da",0.00536906110362739,89,0.5,1,2
"Hcn",0.0582714720120425,89,0.5,1,2
"Hcs",0.00488706679185174,89,0.5,1,2
"I",0.00785430127220974,89,0.5,1,2
"theta",0.0111175064591928,89,0.5,1,2
"Pl",0.00355191952095437,89,0.5,1,2
"Pn",0.00257954947915014,89,0.5,1,2
"Pa",0.00450550925044988,89,0.5,1,2
"Ql",0.00508780401347267,89,0.5,1,2
"Qn",0.0060791434548748,89,0.5,1,2
"Qa",0.0047159231772879,89,0.5,1,2
"Ra",0.351436365138224,89,0.5,1,2
"E",0.173318846891312,90,0.5,1,2
"Sl",0.095584842777832,90,0.5,1,2
"Sn",0.032682257677921,90,0.5,1,2
"Sa",0.0573235083502323,90,0.5,1,2
"Cll",0.00295020524502262,90,0.5,1,2
"Cnl",0.00638827490936263,90,0.5,1,2
"Cal",0.0076144553116706,90,0.5,1,2
"Cln",0.00254572014194239,90,0.5,1,2
"Cnn",0.00513668873944857,90,0.5,1,2
"Can",0.00432780477527597,90,0.5,1,2
"Cla",0.00251045975185575,90,0.5,1,2
"Cna",0.00365482303036575,90,0.5,1,2
"Caa",0.00559459851750168,90,0.5,1,2
"Cs",0.026192658860163,90,0.5,1,2
"Nlh",0.00250880785647949,90,0.5,1,2
"Nnh",0.00480885279233667,90,0.5,1,2
"Nah",0.00625395577194905,90,0.5,1,2
"Dl",0.00391807912381806,90,0.5,1,2
"Dn",0.00529074208224565,90,0.5,1,2
"Da",0.00440572117177079,90,0.5,1,2
"Hcn",0.0374334699536896,90,0.5,1,2
"Hcs",0.00820275244135512,90,0.5,1,2
"I",0.00738460876060589,90,0.5,1,2
"theta",0.00497792248280033,90,0.5,1,2
"Pl",0.0024865800571384,90,0.5,1,2
"Pn",0.00397108809861116,90,0.5,1,2
"Pa",0.0068009148784422,90,0.5,1,2
"Ql",0.00681292671010983,90,0.5,1,2
"Qn",0.00435988678440272,90,0.5,1,2
"Qa",0.00408261622147416,90,0.5,1,2
"Ra",0.297383219742932,90,0.5,1,2
"E",0.20299131428308,91,0.5,1,2
"Sl",0.143832050920719,91,0.5,1,2
"Sn",0.0833515726500651,91,0.5,1,2
"Sa",0.056121576245434,91,0.5,1,2
"Cll",0.00414590336050395,91,0.5,1,2
"Cnl",0.00687765005050372,91,0.5,1,2
"Cal",0.00865433881300511,91,0.5,1,2
"Cln",0.0057530667912221,91,0.5,1,2
"Cnn",0.00582037369980114,91,0.5,1,2
"Can",0.00374957779428571,91,0.5,1,2
"Cla",0.00459824370670117,91,0.5,1,2
"Cna",0.00354771934051051,91,0.5,1,2
"Caa",0.00539929461544403,91,0.5,1,2
"Cs",0.0340254963934874,91,0.5,1,2
"Nlh",0.00308152169395554,91,0.5,1,2
"Nnh",0.0053207346594114,91,0.5,1,2
"Nah",0.00618490650297748,91,0.5,1,2
"Dl",0.00433240917145437,91,0.5,1,2
"Dn",0.00419435271665442,91,0.5,1,2
"Da",0.00647830868529587,91,0.5,1,2
"Hcn",0.0624088534981549,91,0.5,1,2
"Hcs",0.00781603517251868,91,0.5,1,2
"I",0.00615560643825551,91,0.5,1,2
"theta",0.0092163410039598,91,0.5,1,2
"Pl",0.00340920735332505,91,0.5,1,2
"Pn",0.00597386867965161,91,0.5,1,2
"Pa",0.00966680183966497,91,0.5,1,2
"Ql",0.00910844885819666,91,0.5,1,2
"Qn",0.00872529410551522,91,0.5,1,2
"Qa",0.0051183955701781,91,0.5,1,2
"Ra",0.421578745567997,91,0.5,1,2
"E",0.170326945363951,92,0.5,1,2
"Sl",0.145839084776913,92,0.5,1,2
"Sn",0.0445190066337095,92,0.5,1,2
"Sa",0.0207711996945328,92,0.5,1,2
"Cll",0.00326603321284889,92,0.5,1,2
"Cnl",0.00276504814612136,92,0.5,1,2
"Cal",0.00422811705337011,92,0.5,1,2
"Cln",0.00342134608485714,92,0.5,1,2
"Cnn",0.00302658669216846,92,0.5,1,2
"Can",0.00476693510970063,92,0.5,1,2
"Cla",0.00289885816043616,92,0.5,1,2
"Cna",0.00283210110890265,92,0.5,1,2
"Caa",0.00463788187252285,92,0.5,1,2
"Cs",0.0275322569540217,92,0.5,1,2
"Nlh",0.00371674419912714,92,0.5,1,2
"Nnh",0.00393148990689141,92,0.5,1,2
"Nah",0.00611695862200688,92,0.5,1,2
"Dl",0.00504640193334363,92,0.5,1,2
"Dn",0.00670318970118602,92,0.5,1,2
"Da",0.00659214941410131,92,0.5,1,2
"Hcn",0.0697623914442759,92,0.5,1,2
"Hcs",0.00643035480906598,92,0.5,1,2
"I",0.00516022678217181,92,0.5,1,2
"theta",0.00445276618472266,92,0.5,1,2
"Pl",0.00404288746111576,92,0.5,1,2
"Pn",0.00807681832108819,92,0.5,1,2
"Pa",0.00639264380253025,92,0.5,1,2
"Ql",0.00538118626730314,92,0.5,1,2
"Qn",0.00627874954008407,92,0.5,1,2
"Qa",0.00354275736246655,92,0.5,1,2
"Ra",0.382122123690842,92,0.5,1,2
"E",0.238275364940656,93,0.5,1,2
"Sl",0.143225234495873,93,0.5,1,2
"Sn",0.0350932538113744,93,0.5,1,2
"Sa",0.0486618571666838,93,0.5,1,2
"Cll",0.00346303586345355,93,0.5,1,2
"Cnl",0.00438879106208005,93,0.5,1,2
"Cal",0.00722336275654301,93,0.5,1,2
"Cln",0.0037543159362868,93,0.5,1,2
"Cnn",0.004017697905265,93,0.5,1,2
"Can",0.00735064234010076,93,0.5,1,2
"Cla",0.00332381201195689,93,0.5,1,2
"Cna",0.00392292121040635,93,0.5,1,2
"Caa",0.00602804358007035,93,0.5,1,2
"Cs",0.0324154255355532,93,0.5,1,2
"Nlh",0.00235684361098413,93,0.5,1,2
"Nnh",0.0034079354479075,93,0.5,1,2
"Nah",0.00670232612469837,93,0.5,1,2
"Dl",0.00489897095199192,93,0.5,1,2
"Dn",0.00729754447711854,93,0.5,1,2
"Da",0.00537731121954428,93,0.5,1,2
"Hcn",0.0674189525540736,93,0.5,1,2
"Hcs",0.00831788908509738,93,0.5,1,2
"I",0.00869206845968078,93,0.5,1,2
"theta",0.0125878642571422,93,0.5,1,2
"Pl",0.00392628354125349,93,0.5,1,2
"Pn",0.00612623332016916,93,0.5,1,2
"Pa",0.00649521692885308,93,0.5,1,2
"Ql",0.00690614474640911,93,0.5,1,2
"Qn",0.00644153726682932,93,0.5,1,2
"Qa",0.00581332979643728,93,0.5,1,2
"Ra",0.408679588698702,93,0.5,1,2
"E",0.188441306223935,94,0.5,1,2
"Sl",0.141666957359708,94,0.5,1,2
"Sn",0.0313368699425528,94,0.5,1,2
"Sa",0.049556708649654,94,0.5,1,2
"Cll",0.00282816830686681,94,0.5,1,2
"Cnl",0.00409955059762435,94,0.5,1,2
"Cal",0.0052284812988935,94,0.5,1,2
"Cln",0.00385791876188608,94,0.5,1,2
"Cnn",0.00406089425747014,94,0.5,1,2
"Can",0.00515788083289169,94,0.5,1,2
"Cla",0.00304107804392838,94,0.5,1,2
"Cna",0.00372600172620134,94,0.5,1,2
"Caa",0.00396729285171903,94,0.5,1,2
"Cs",0.0478060914307515,94,0.5,1,2
"Nlh",0.00341318016676688,94,0.5,1,2
"Nnh",0.00322324792822529,94,0.5,1,2
"Nah",0.00510900133152552,94,0.5,1,2
"Dl",0.00426294362570506,94,0.5,1,2
"Dn",0.00426458447061783,94,0.5,1,2
"Da",0.00645584737696082,94,0.5,1,2
"Hcn",0.0421981765832302,94,0.5,1,2
"Hcs",0.0100476897268797,94,0.5,1,2
"I",0.00370809963120901,94,0.5,1,2
"theta",0.00569490991045,94,0.5,1,2
"Pl",0.00424124310343908,94,0.5,1,2
"Pn",0.00552016506769313,94,0.5,1,2
"Pa",0.0055461042989493,94,0.5,1,2
"Ql",0.00951581620004984,94,0.5,1,2
"Qn",0.00577237312707367,94,0.5,1,2
"Qa",0.00278660659429466,94,0.5,1,2
"Ra",0.380377094904131,94,0.5,1,2
"E",0.15533651218178,95,0.5,1,2
"Sl",0.169272303529301,95,0.5,1,2
"Sn",0.0372504805458173,95,0.5,1,2
"Sa",0.0429344800428256,95,0.5,1,2
"Cll",0.00397857769714884,95,0.5,1,2
"Cnl",0.00319155976599819,95,0.5,1,2
"Cal",0.00589463322546504,95,0.5,1,2
"Cln",0.00321285722460657,95,0.5,1,2
"Cnn",0.00246966831460578,95,0.5,1,2
"Can",0.00517875394695648,95,0.5,1,2
"Cla",0.00361768370234193,95,0.5,1,2
"Cna",0.00285316202442265,95,0.5,1,2
"Caa",0.00520539191400992,95,0.5,1,2
"Cs",0.0476094736270312,95,0.5,1,2
"Nlh",0.00250110351699222,95,0.5,1,2
"Nnh",0.00246314414551019,95,0.5,1,2
"Nah",0.00596530189391679,95,0.5,1,2
"Dl",0.00416624050711812,95,0.5,1,2
"Dn",0.00563839798030115,95,0.5,1,2
"Da",0.0041822234446983,95,0.5,1,2
"Hcn",0.0364031712074901,95,0.5,1,2
"Hcs",0.0063987633136654,95,0.5,1,2
"I",0.00778398348987816,95,0.5,1,2
"theta",0.00555166483980271,95,0.5,1,2
"Pl",0.00423211718196112,95,0.5,1,2
"Pn",0.00617265538640069,95,0.5,1,2
"Pa",0.00530533101958128,95,0.5,1,2
"Ql",0.0051378722150897,95,0.5,1,2
"Qn",0.00443631123526104,95,0.5,1,2
"Qa",0.00361933938757465,95,0.5,1,2
"Ra",0.3480108543039,95,0.5,1,2
"E",0.169540157023846,96,0.5,1,2
"Sl",0.135098713025768,96,0.5,1,2
"Sn",0.0327611056952451,96,0.5,1,2
"Sa",0.0461801598410731,96,0.5,1,2
"Cll",0.00272652635402492,96,0.5,1,2
"Cnl",0.00590569994946725,96,0.5,1,2
"Cal",0.00458495938799213,96,0.5,1,2
"Cln",0.00336024510161827,96,0.5,1,2
"Cnn",0.00635386039101593,96,0.5,1,2
"Can",0.00457478036278166,96,0.5,1,2
"Cla",0.00304968271668568,96,0.5,1,2
"Cna",0.00432222090113123,96,0.5,1,2
"Caa",0.00397853368522027,96,0.5,1,2
"Cs",0.0207600808305231,96,0.5,1,2
"Nlh",0.00330801991971333,96,0.5,1,2
"Nnh",0.00567624218549252,96,0.5,1,2
"Nah",0.00375896122845354,96,0.5,1,2
"Dl",0.00400472073140103,96,0.5,1,2
"Dn",0.00511251225271371,96,0.5,1,2
"Da",0.00397171338902336,96,0.5,1,2
"Hcn",0.0437694938818225,96,0.5,1,2
"Hcs",0.00585379803161618,96,0.5,1,2
"I",0.00464578477990653,96,0.5,1,2
"theta",0.00515943405375435,96,0.5,1,2
"Pl",0.00360214592191838,96,0.5,1,2
"Pn",0.00796501660700001,96,0.5,1,2
"Pa",0.0026344985394121,96,0.5,1,2
"Ql",0.00843512098450739,96,0.5,1,2
"Qn",0.00545467357565214,96,0.5,1,2
"Qa",0.00385578020784794,96,0.5,1,2
"Ra",0.311543662125282,96,0.5,1,2
"E",0.175441718245981,97,0.5,1,2
"Sl",0.0730105798715972,97,0.5,1,2
"Sn",0.0587597436494154,97,0.5,1,2
"Sa",0.0597952569318682,97,0.5,1,2
"Cll",0.00159538053465484,97,0.5,1,2
"Cnl",0.00397093859293125,97,0.5,1,2
"Cal",0.00491031142960401,97,0.5,1,2
"Cln",0.00314940503506908,97,0.5,1,2
"Cnn",0.00285406804356845,97,0.5,1,2
"Can",0.00618786981748386,97,0.5,1,2
"Cla",0.00244805909574707,97,0.5,1,2
"Cna",0.00287982769895008,97,0.5,1,2
"Caa",0.00406562039676099,97,0.5,1,2
"Cs",0.0356707006942038,97,0.5,1,2
"Nlh",0.00218655949606511,97,0.5,1,2
"Nnh",0.00314662013713689,97,0.5,1,2
"Nah",0.00557512462368088,97,0.5,1,2
"Dl",0.00340680846022322,97,0.5,1,2
"Dn",0.00629441934527123,97,0.5,1,2
"Da",0.00496074477445831,97,0.5,1,2
"Hcn",0.0430480941160435,97,0.5,1,2
"Hcs",0.00735999743587832,97,0.5,1,2
"I",0.00579272567945958,97,0.5,1,2
"theta",0.00363659886812868,97,0.5,1,2
"Pl",0.00377844325375102,97,0.5,1,2
"Pn",0.00497761927891751,97,0.5,1,2
"Pa",0.0032177991258701,97,0.5,1,2
"Ql",0.0162712792052028,97,0.5,1,2
"Qn",0.00406509846827663,97,0.5,1,2
"Qa",0.00627549883227001,97,0.5,1,2
"Ra",0.383374916435484,97,0.5,1,2
"E",0.175492119322603,98,0.5,1,2
"Sl",0.119855493921397,98,0.5,1,2
"Sn",0.0752259180963342,98,0.5,1,2
"Sa",0.0249110944576056,98,0.5,1,2
"Cll",0.00322887498621106,98,0.5,1,2
"Cnl",0.0056460333356567,98,0.5,1,2
"Cal",0.00492974493145449,98,0.5,1,2
"Cln",0.00275962233104747,98,0.5,1,2
"Cnn",0.0032717820784864,98,0.5,1,2
"Can",0.00594715385269504,98,0.5,1,2
"Cla",0.00283862576623153,98,0.5,1,2
"Cna",0.00350463264827665,98,0.5,1,2
"Caa",0.00559309771905436,98,0.5,1,2
"Cs",0.0382603122559766,98,0.5,1,2
"Nlh",0.00247616180097627,98,0.5,1,2
"Nnh",0.00316911000810226,98,0.5,1,2
"Nah",0.00563449083993604,98,0.5,1,2
"Dl",0.00458267710190388,98,0.5,1,2
"Dn",0.00576334038296904,98,0.5,1,2
"Da",0.00446740840726727,98,0.5,1,2
"Hcn",0.0430529482544018,98,0.5,1,2
"Hcs",0.00579103454869172,98,0.5,1,2
"I",0.00477393867677201,98,0.5,1,2
"theta",0.00572585372513708,98,0.5,1,2
"Pl",0.00540291987427193,98,0.5,1,2
"Pn",0.00647066315057198,98,0.5,1,2
"Pa",0.00502083258558224,98,0.5,1,2
"Ql",0.00585589488434673,98,0.5,1,2
"Qn",0.00698956370077912,98,0.5,1,2
"Qa",0.00452329248571711,98,0.5,1,2
"Ra",0.371636501020232,98,0.5,1,2
"E",0.157913529732916,99,0.5,1,2
"Sl",0.0906485029752414,99,0.5,1,2
"Sn",0.0501150799805373,99,0.5,1,2
"Sa",0.0330889060765771,99,0.5,1,2
"Cll",0.00247859658564835,99,0.5,1,2
"Cnl",0.00338362578326984,99,0.5,1,2
"Cal",0.00639158265691939,99,0.5,1,2
"Cln",0.00287751881609495,99,0.5,1,2
"Cnn",0.00315257198856845,99,0.5,1,2
"Can",0.00663969065482692,99,0.5,1,2
"Cla",0.0023284799362719,99,0.5,1,2
"Cna",0.00320862781632316,99,0.5,1,2
"Caa",0.00538338830282738,99,0.5,1,2
"Cs",0.0188215867951137,99,0.5,1,2
"Nlh",0.00216333337692267,99,0.5,1,2
"Nnh",0.00222400714575729,99,0.5,1,2
"Nah",0.00662967087003501,99,0.5,1,2
"Dl",0.00453776006831269,99,0.5,1,2
"Dn",0.00412916788417289,99,0.5,1,2
"Da",0.00429603609277856,99,0.5,1,2
"Hcn",0.041668527643657,99,0.5,1,2
"Hcs",0.00748315374759425,99,0.5,1,2
"I",0.00516777201318834,99,0.5,1,2
"theta",0.00550941057418957,99,0.5,1,2
"Pl",0.00383112894790967,99,0.5,1,2
"Pn",0.00614826665559065,99,0.5,1,2
"Pa",0.00342635395472922,99,0.5,1,2
"Ql",0.00786286892479714,99,0.5,1,2
"Qn",0.00568616251893387,99,0.5,1,2
"Qa",0.003314409319984,99,0.5,1,2
"Ra",0.31993209293606,99,0.5,1,2
"E",0.141561599581912,100,0.5,1,2
"Sl",0.0784604616824754,100,0.5,1,2
"Sn",0.0469738346328385,100,0.5,1,2
"Sa",0.0362037168473666,100,0.5,1,2
"Cll",0.00368144112584719,100,0.5,1,2
"Cnl",0.00359152738600641,100,0.5,1,2
"Cal",0.006966451418962,100,0.5,1,2
"Cln",0.00377851469726931,100,0.5,1,2
"Cnn",0.00278847370807569,100,0.5,1,2
"Can",0.00620580580356273,100,0.5,1,2
"Cla",0.00426092762727723,100,0.5,1,2
"Cna",0.00192811390041074,100,0.5,1,2
"Caa",0.00503985768627748,100,0.5,1,2
"Cs",0.044621267884044,100,0.5,1,2
"Nlh",0.00281444812822693,100,0.5,1,2
"Nnh",0.00196499215516064,100,0.5,1,2
"Nah",0.00489277730692319,100,0.5,1,2
"Dl",0.00445000373005768,100,0.5,1,2
"Dn",0.00393218977195696,100,0.5,1,2
"Da",0.00492630377777914,100,0.5,1,2
"Hcn",0.0619818592181318,100,0.5,1,2
"Hcs",0.00607435383043312,100,0.5,1,2
"I",0.00584964757555237,100,0.5,1,2
"theta",0.00407365146328902,100,0.5,1,2
"Pl",0.00488507065155026,100,0.5,1,2
"Pn",0.00334031972123251,100,0.5,1,2
"Pa",0.00416820265484771,100,0.5,1,2
"Ql",0.00680313162750351,100,0.5,1,2
"Qn",0.00396389349308027,100,0.5,1,2
"Qa",0.00532394316516041,100,0.5,1,2
"Ra",0.339961481037146,100,0.5,1,2
"E",0.246385021849102,1,0.5,1,3
"Sl",0.197300272751279,1,0.5,1,3
"Sn",0.0800421272689352,1,0.5,1,3
"Sa",0.0400945397688134,1,0.5,1,3
"Cll",0.00262965138141345,1,0.5,1,3
"Cnl",0.00528656171961139,1,0.5,1,3
"Cal",0.0158922882500502,1,0.5,1,3
"Cln",0.00396384694532723,1,0.5,1,3
"Cnn",0.00404545796527501,1,0.5,1,3
"Can",0.00755435512000875,1,0.5,1,3
"Cla",0.00256983887871685,1,0.5,1,3
"Cna",0.0044769041166549,1,0.5,1,3
"Caa",0.00721890529904791,1,0.5,1,3
"Cs",0.0882182722352491,1,0.5,1,3
"Nlh",0.00362763190285199,1,0.5,1,3
"Nnh",0.00440493825087109,1,0.5,1,3
"Nah",0.00745225794123718,1,0.5,1,3
"Dl",0.00815737144381493,1,0.5,1,3
"Dn",0.00782364168055719,1,0.5,1,3
"Da",0.00880626424847272,1,0.5,1,3
"Hcn",0.0953260315851197,1,0.5,1,3
"Hcs",0.0159340247264721,1,0.5,1,3
"I",0.00775575391078835,1,0.5,1,3
"theta",0.00769990752122913,1,0.5,1,3
"Pl",0.00648156946219496,1,0.5,1,3
